com.cvs.launchers.cvs.apk.pcap,1380,584389,68,7,0,1218,162,716,147367,664,437022,2.97,52,397,205.82,658.17,0
com.cvs.launchers.cvs.apk.pcap,632,290086,20,0,0,511,283,311,57731,321,232355,4.02,52,535,185.63,723.85,0
com.cvs.launchers.cvs.apk.pcap,423,218262,12,0,0,411,295,235,110108,188,108154,0.98,69,201,468.54,575.29,0
com.cvs.launchers.cvs.apk.pcap,24,1513,0,0,0,24,295,12,672,12,841,1.25,52,83,56.0,70.08,0
com.cvs.launchers.cvs.apk.pcap,69,14576,4,0,0,89,4,43,5927,26,8649,1.46,52,71,137.84,332.65,0
com.cvs.launchers.cvs.apk.pcap,106,19003,4,0,0,102,8,63,9227,43,9776,1.06,52,52,146.46,227.35,0
com.cvs.launchers.cvs.apk.pcap,151,41985,8,0,0,143,16,84,11520,67,30465,2.64,52,199,137.14,454.7,0
com.cvs.launchers.cvs.apk.pcap,60,11785,2,0,2,56,20,35,4516,27,7961,1.76,52,83,129.03,294.85,0
com.cvs.launchers.cvs.apk.pcap,92,30240,6,0,0,86,26,54,9628,38,20612,2.14,52,299,178.3,542.42,0
com.cvs.launchers.cvs.apk.pcap,69,14555,4,0,0,151,4,39,5605,30,8950,1.6,52,83,143.72,298.33,0
com.cvs.launchers.cvs.apk.pcap,62,18101,4,1,0,58,8,35,4821,27,13280,2.75,52,83,137.74,491.85,0
com.cvs.launchers.cvs.apk.pcap,27,9261,2,0,0,25,10,15,2677,12,6584,2.46,56,487,178.47,548.67,0
com.cvs.launchers.cvs.apk.pcap,92,27849,8,1,0,84,18,53,7260,39,20589,2.84,52,275,136.98,527.92,0
com.cvs.launchers.cvs.apk.pcap,10,1146,0,0,2,92,2,6,888,6,950,1.07,52,83,148.0,158.33,0
com.cvs.launchers.cvs.apk.pcap,32,9572,2,0,0,30,4,18,2987,14,6585,2.2,52,103,165.94,470.36,0
com.cvs.launchers.cvs.apk.pcap,30,9510,2,0,0,28,6,18,3029,12,6481,2.14,52,335,168.28,540.08,0
com.cvs.launchers.cvs.apk.pcap,24,4048,2,0,0,22,8,16,2882,8,1166,0.4,60,140,180.13,145.75,0
com.cvs.launchers.cvs.apk.pcap,171,74283,12,0,2,179,14,92,27300,81,47675,1.75,52,348,296.74,588.58,0
com.cvs.launchers.cvs.apk.pcap,58,19018,4,0,0,54,18,32,5219,26,13799,2.64,52,259,163.09,530.73,0
com.cvs.launchers.cvs.apk.pcap,222,78842,14,0,0,208,32,125,21592,97,57250,2.65,52,315,172.74,590.21,0
com.cvs.launchers.cvs.apk.pcap,188,63832,14,0,0,137,83,102,19309,86,44523,2.31,60,227,189.3,517.71,0
com.cvs.launchers.cvs.apk.pcap,40,10058,2,0,0,38,85,23,3322,17,6736,2.03,52,83,144.43,396.24,0
com.cvs.launchers.cvs.apk.pcap,20,3781,2,0,0,56,2,12,2615,8,1166,0.45,60,140,217.92,145.75,0
com.cvs.launchers.cvs.apk.pcap,19,3372,1,0,0,18,3,12,2617,7,755,0.29,67,60,218.08,107.86,0
co.bird.android.apk.pcap,1185,554324,44,13,0,965,220,597,132291,588,422033,3.19,52,524,221.59,717.74,0
co.bird.android.apk.pcap,502,229636,8,0,0,1420,47,266,60640,236,168996,2.79,52,551,227.97,716.08,0
co.bird.android.apk.pcap,252,120239,4,0,0,248,51,129,44970,123,75269,1.67,52,324,348.6,611.94,0
co.bird.android.apk.pcap,53,16362,2,0,0,51,53,29,6735,24,9627,1.43,52,103,232.24,401.13,0
co.bird.android.apk.pcap,253,68542,12,0,0,218,88,139,28132,114,40410,1.44,52,83,202.39,354.47,0
co.bird.android.apk.pcap,177,47272,6,0,0,171,94,98,17031,79,30241,1.78,52,103,173.79,382.8,0
co.bird.android.apk.pcap,116,23311,4,0,2,110,100,63,10695,55,13308,1.24,52,52,169.76,241.96,0
co.bird.android.apk.pcap,43,7521,2,0,0,41,102,23,4622,20,2899,0.63,71,52,200.96,144.95,0
co.bird.android.apk.pcap,88,20651,2,0,0,86,104,48,9227,40,11424,1.24,52,52,192.23,285.6,0
co.bird.android.apk.pcap,49,7832,2,0,0,47,106,26,4715,23,3117,0.66,52,52,181.35,135.52,0
co.bird.android.apk.pcap,75,16999,2,0,0,73,108,43,7622,32,9377,1.23,58,56,177.26,293.03,0
co.bird.android.apk.pcap,42,11066,2,0,0,40,110,23,2881,19,8185,2.84,52,252,125.26,430.79,0
co.bird.android.apk.pcap,43,6618,0,0,0,43,110,23,4361,20,2257,0.52,52,40,189.61,112.85,0
co.bird.android.apk.pcap,43,11078,2,0,2,39,114,25,3592,20,8178,2.28,52,252,143.68,408.9,0
co.bird.android.apk.pcap,33,9968,2,0,0,31,116,19,2650,14,7318,2.76,52,284,139.47,522.71,0
co.bird.android.apk.pcap,6,374,0,0,0,6,116,4,239,2,135,0.56,52,284,59.75,67.5,0
co.bird.android.apk.pcap,33,9939,2,0,0,31,118,21,2756,12,7183,2.61,52,531,131.24,598.58,0
co.bird.android.apk.pcap,31,9863,2,0,0,29,120,17,2545,14,7318,2.88,52,284,149.71,522.71,0
co.bird.android.apk.pcap,27,6564,2,0,2,52,4,14,4139,15,3117,0.75,64,86,295.64,207.8,0
co.bird.android.apk.pcap,29,9717,2,0,0,27,6,17,2533,12,7184,2.84,52,532,149.0,598.67,0
co.bird.android.apk.pcap,35,10085,2,0,0,33,8,20,2714,15,7371,2.72,52,405,135.7,491.4,0
co.bird.android.apk.pcap,8,459,0,0,0,8,8,4,220,4,239,1.09,58,52,55.0,59.75,0
co.bird.android.apk.pcap,32,9866,2,0,0,30,10,19,2643,13,7223,2.73,52,284,139.11,555.62,0
co.bird.android.apk.pcap,30,9845,2,0,0,28,12,17,2579,13,7266,2.82,52,491,151.71,558.92,0
co.adultfnder.android.apk.pcap,3636,2431211,52,54,0,3479,157,1720,212534,1916,2218677,10.44,52,1420,123.57,1157.97,0
co.adultfnder.android.apk.pcap,1173,667774,30,39,0,4496,156,564,116012,609,551762,4.76,52,1378,205.7,906.01,0
co.adultfnder.android.apk.pcap,189,83626,4,3,0,4681,4,107,61010,82,22616,0.37,76,52,570.19,275.8,0
co.adultfnder.android.apk.pcap,27,1664,2,0,0,4706,2,13,810,14,854,1.05,64,52,62.31,61.0,0
co.adultfnder.android.apk.pcap,112,15574,4,1,0,108,6,62,3904,50,11670,2.99,52,52,62.97,233.4,0
co.adultfnder.android.apk.pcap,135,28891,4,0,0,131,10,74,8919,61,19972,2.24,52,85,120.53,327.41,0
co.adultfnder.android.apk.pcap,291,147201,2,7,2,287,14,163,12190,130,135703,11.13,40,1420,74.79,1043.87,0
co.adultfnder.android.apk.pcap,25,4141,0,0,0,25,14,12,1532,13,2609,1.7,52,71,127.67,200.69,0
co.adultfnder.android.apk.pcap,1044,591128,18,3,0,1026,32,506,41790,538,549338,13.15,52,1420,82.59,1021.07,0
co.adultfnder.android.apk.pcap,8,392,0,0,0,8,32,3,168,5,224,1.33,52,52,56.0,44.8,0
co.adultfnder.android.apk.pcap,8,406,0,0,0,8,32,5,286,3,120,0.42,61,40,57.2,40.0,0
co.adultfnder.android.apk.pcap,3,807,0,0,2,9,2,1,348,2,463,1.33,348,40,348.0,231.5,0
co.adultfnder.android.apk.pcap,102,25622,12,1,2,95,16,55,8330,47,17284,2.07,60,135,151.45,367.74,0
co.adultfnder.android.apk.pcap,32,1758,0,0,0,32,16,16,640,16,1118,1.75,40,71,40.0,69.88,0
co.adultfnder.android.apk.pcap,27,1556,0,0,0,27,16,16,767,11,789,1.03,52,83,47.94,71.73,0
co.adultfnder.android.apk.pcap,37,2761,0,0,0,37,16,37,2761,0,0,0.0,52,83,74.62,71.73,0
co.adultfnder.android.apk.pcap,19,1307,18,0,0,38,18,19,1307,0,0,0.0,52,83,68.79,71.73,0
co.adultfnder.android.apk.pcap,117,31442,28,1,2,125,30,74,7804,45,24330,3.12,60,326,105.46,540.67,0
co.adultfnder.android.apk.pcap,50,5202,2,0,0,48,32,30,3340,20,1862,0.56,59,56,111.33,93.1,0
co.adultfnder.android.apk.pcap,1542,258104,8,2,0,1568,22,835,136960,707,121144,0.88,60,52,164.02,171.35,0
co.adultfnder.android.apk.pcap,1870,525361,6,9,0,1864,28,956,120486,914,404875,3.36,52,60,126.03,442.97,0
co.adultfnder.android.apk.pcap,404,197397,6,0,0,398,34,173,22462,231,174935,7.79,52,511,129.84,757.29,0
co.adultfnder.android.apk.pcap,202,30568,0,0,0,202,34,87,17094,115,13474,0.79,98,98,196.48,117.17,0
co.adultfnder.android.apk.pcap,287,80891,2,0,0,285,36,126,22377,161,58514,2.61,98,121,177.6,363.44,0
colorsfx.smart.android.courses.apk.pcap,937,441872,36,6,0,789,148,473,112105,464,329767,2.94,52,507,237.01,710.7,0
colorsfx.smart.android.courses.apk.pcap,520,289346,4,0,0,1219,90,269,60069,251,229277,3.82,52,1378,223.3,913.45,0
colorsfx.smart.android.courses.apk.pcap,20,3289,2,0,0,1237,2,11,1804,9,1485,0.82,71,52,164.0,165.0,0
colorsfx.smart.android.courses.apk.pcap,18,967,0,0,0,18,2,10,563,8,404,0.72,52,52,56.3,50.5,0
colorsfx.smart.android.courses.apk.pcap,69,4515,2,0,0,67,4,44,2615,25,1900,0.73,52,52,59.43,76.0,0
colorsfx.smart.android.courses.apk.pcap,86,21742,2,0,0,84,6,48,9300,38,12442,1.34,52,116,193.75,327.42,0
